measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,579.0798249595612,956.1661640095886,360.158093389236
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,142.0570399014986,220.3346410575587,88.76476140952254
2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,349.76394493871334,555.6758191341376,219.57769392997733
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,473.4403164197559,694.7507789366715,286.7663696361416
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,225.19988407373944,307.7465955623786,161.8699968828895
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,347.89984614955694,479.91525322019294,231.0918540048387
2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,456.6388687161278,583.4548812600704,350.21637031509863
2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,147.20487747599677,182.4777799630903,117.10575807427263
2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,304.3558929567512,378.8618945246662,238.78364628734005
2,DALYs (Disability-Adjusted Life Years),14,Maldives,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,249.07968404280584,315.28624815967686,199.82808886287305
2,DALYs (Disability-Adjusted Life Years),14,Maldives,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,40.98804372918902,49.38003086602699,33.678574928967954
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,168.83203970547166,212.06211796947673,137.35318079335426
2,DALYs (Disability-Adjusted Life Years),205,Côte d'Ivoire,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,742.2431417187789,1053.8230612781967,516.6231014533261
2,DALYs (Disability-Adjusted Life Years),205,Côte d'Ivoire,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,165.19348140505605,222.07442097283217,112.47447184432511
2,DALYs (Disability-Adjusted Life Years),205,Côte d'Ivoire,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,465.5620665425984,644.0105268789706,328.0901789520642
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,3260.9785600204727,5034.192141277791,1410.4600830132144
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,492.9799266464079,1025.3646307446777,237.41977881987162
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,1817.8727679217493,2787.6907202479206,855.2864199982113
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,3199.122966081483,4895.10832494079,1409.8106189140403
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,480.24282698631856,1016.7561261040337,228.2761667344608
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,1784.6783354089446,2716.3395514950216,841.9261425171687
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,1022.6916415317427,1326.252646569954,708.1614350778008
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,190.35158763682077,254.28139442529599,133.7412685104081
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,570.6042958050025,731.8833120670674,407.4567043865537
2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,370.02864356695056,463.4327935913795,260.4649880626314
2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,161.84858231837626,196.936587753177,132.2783819292913
2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,265.5479244223507,321.52285125405285,208.3022093726966
2,DALYs (Disability-Adjusted Life Years),320,Cook Islands,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,993.5827357443563,1359.146161703935,664.3381143827169
2,DALYs (Disability-Adjusted Life Years),320,Cook Islands,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,256.99502806685786,351.8787757151874,150.54339069758097
2,DALYs (Disability-Adjusted Life Years),320,Cook Islands,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,603.5892551378895,815.4779337562519,404.3297392361515
2,DALYs (Disability-Adjusted Life Years),182,Malawi,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,745.8551266260556,982.6279864463376,562.4283040358027
2,DALYs (Disability-Adjusted Life Years),182,Malawi,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,138.3164913906294,182.47350716694643,100.41956497085415
2,DALYs (Disability-Adjusted Life Years),182,Malawi,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,422.2236180514564,549.2374424135822,321.5083496292541
2,DALYs (Disability-Adjusted Life Years),385,Puerto Rico,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,446.19417117831296,543.0158204790356,352.5773707767476
2,DALYs (Disability-Adjusted Life Years),385,Puerto Rico,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,67.37220533822777,86.50168239709903,51.747457203766864
2,DALYs (Disability-Adjusted Life Years),385,Puerto Rico,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,248.35033626791065,303.12940941867936,197.9676457064216
2,DALYs (Disability-Adjusted Life Years),198,Zimbabwe,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,1467.9910586952096,1983.471923466796,874.2260922491525
2,DALYs (Disability-Adjusted Life Years),198,Zimbabwe,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,504.5644672046146,692.166587849999,362.52044359767297
2,DALYs (Disability-Adjusted Life Years),198,Zimbabwe,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,943.5767446363986,1250.5038400600083,653.0322943124797
2,DALYs (Disability-Adjusted Life Years),98,Chile,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,782.9102744041279,834.4344262005903,735.2621549985954
2,DALYs (Disability-Adjusted Life Years),98,Chile,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,185.29374581601408,198.57900456035676,170.81969516709694
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,480.42779711427625,507.53366058511097,453.5122809567648
2,DALYs (Disability-Adjusted Life Years),522,Sudan,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,382.87301922671764,602.8006584722501,218.3318037608024
2,DALYs (Disability-Adjusted Life Years),522,Sudan,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,195.02048295959565,296.8041851561556,110.86939760640891
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,288.3762258810741,433.41715214751514,177.68397767706813
2,DALYs (Disability-Adjusted Life Years),204,Chad,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,648.311692670197,870.2196169493262,425.70591903418324
2,DALYs (Disability-Adjusted Life Years),204,Chad,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,228.69509811233738,337.8873088649222,158.4055537214729
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,439.8848917083634,585.4058515290874,308.16604783041555
2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,770.0598352595416,852.3712604269566,694.7519016523535
2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,195.24825163380052,220.0318482209532,173.71092458853838
2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,476.23767882780527,523.2241386023817,433.8570935779834
2,DALYs (Disability-Adjusted Life Years),118,Suriname,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,1734.3583514346708,2097.474049330996,1396.8682654923498
2,DALYs (Disability-Adjusted Life Years),118,Suriname,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,537.8534972324694,658.5604081509047,442.4640982855619
2,DALYs (Disability-Adjusted Life Years),118,Suriname,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,1120.8703947589318,1326.6445524123772,920.9335889576538
2,DALYs (Disability-Adjusted Life Years),176,Comoros,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,356.2560459422319,615.1490623841339,198.86271621370406
2,DALYs (Disability-Adjusted Life Years),176,Comoros,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,200.96175832931576,258.61000098994623,148.20898000104017
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,276.6849291689385,420.18249737440635,182.53013137148145
2,DALYs (Disability-Adjusted Life Years),59,Latvia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,1250.9095790877366,1518.416972243031,1006.2920340377002
2,DALYs (Disability-Adjusted Life Years),59,Latvia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,192.59387270982532,257.77908862371964,145.04542977069605
2,DALYs (Disability-Adjusted Life Years),59,Latvia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,709.1153240443313,851.0294099291169,585.2185864390246
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,302.6564912531879,398.87199269076956,214.9045695050136
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,67.03166746713224,88.89387176307538,48.98781082487522
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,179.2688624063728,233.96822260152118,130.58780286515648
2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,1406.8295982273526,1907.4142867344976,1034.5451468153021
2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,421.98055386913137,552.8163779187101,315.97443144590693
2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,890.7209566093912,1181.0654221643058,659.1063264796612
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,574.538276614347,658.3231049445862,506.8101204408127
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,184.82633942362537,209.20662962658227,162.51407251251499
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,381.4018540765688,429.8083189725464,337.8660459974427
2,DALYs (Disability-Adjusted Life Years),173,Gabon,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,866.0136980589043,1245.404290414912,580.3707446864066
2,DALYs (Disability-Adjusted Life Years),173,Gabon,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,137.10793645963045,183.24707435344283,97.34899345305452
2,DALYs (Disability-Adjusted Life Years),173,Gabon,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,483.9499874478185,677.4586933689864,327.3450963284694
2,DALYs (Disability-Adjusted Life Years),206,Gambia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,508.0778041196096,768.0228160495401,299.0545274998388
2,DALYs (Disability-Adjusted Life Years),206,Gambia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,179.52159000883069,232.38155214485275,134.32945877872754
2,DALYs (Disability-Adjusted Life Years),206,Gambia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,339.2306042433741,483.1422879521573,221.99197571379264
2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,280.54510197595386,405.6224489719444,199.57485895587638
2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,300.95121932579116,404.7082036202177,230.45228390742324
2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,291.86728003124375,405.2418544467915,220.5609621162898
2,DALYs (Disability-Adjusted Life Years),349,Greenland,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,3779.9464860568137,4751.4315075888135,3067.397069650538
2,DALYs (Disability-Adjusted Life Years),349,Greenland,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,1418.6407833116841,1760.2834545992432,1147.3670723900434
2,DALYs (Disability-Adjusted Life Years),349,Greenland,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,2654.7664649120775,3302.4497847080793,2170.030233620065
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,1267.0224348258466,1359.1415011295655,1185.910129955942
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,326.4912823562936,355.5283638690528,300.7731320192081
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,780.8129238668112,831.3593038813112,737.547519324413
2,DALYs (Disability-Adjusted Life Years),187,Somalia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,675.7970456814571,1099.8041745136215,341.7214786712319
2,DALYs (Disability-Adjusted Life Years),187,Somalia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,275.57539104791437,395.7399868800472,187.70917910086234
2,DALYs (Disability-Adjusted Life Years),187,Somalia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,464.2792356395619,706.4257298207438,280.3948198636446
2,DALYs (Disability-Adjusted Life Years),148,Morocco,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,435.03481537079773,747.3703448857158,239.06194331454836
2,DALYs (Disability-Adjusted Life Years),148,Morocco,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,221.61000446319335,344.8812130672259,149.69801893035512
2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,327.9155001480885,504.5344526476982,209.5665347087008
2,DALYs (Disability-Adjusted Life Years),88,Malta,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,315.35127013224354,353.71468914077263,281.05470476971544
2,DALYs (Disability-Adjusted Life Years),88,Malta,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,65.11363981843353,72.95198523840683,58.013485133533095
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,192.37145186959137,213.93838148487876,172.60351516101264
2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,169.00523523959134,230.8303709964546,95.21295422938978
2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,48.37254511151118,63.19415407002103,36.63667054957966
2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,108.72766386337179,145.27477501752372,70.73452248799558
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,1575.0997728053571,2024.766935429291,1150.7001227152525
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,316.83916323947943,412.579349653237,242.22238805630363
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,937.7780229936766,1186.706124601704,707.5651123790716
2,DALYs (Disability-Adjusted Life Years),27,Samoa,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,970.4121085949081,1358.0615187632739,602.8180771106939
2,DALYs (Disability-Adjusted Life Years),27,Samoa,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,380.93650263430004,533.1115313979424,245.06515531392014
2,DALYs (Disability-Adjusted Life Years),27,Samoa,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,683.6733118675844,944.5491359160083,447.88762344583137
2,DALYs (Disability-Adjusted Life Years),205,Côte d'Ivoire,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,745.6028008514648,1055.2908517972917,520.5901603680724
2,DALYs (Disability-Adjusted Life Years),205,Côte d'Ivoire,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,166.536226650399,222.52250093436643,115.50513415948637
2,DALYs (Disability-Adjusted Life Years),205,Côte d'Ivoire,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,467.8815362425844,645.4244533969821,328.79027975208817
2,DALYs (Disability-Adjusted Life Years),119,Trinidad and Tobago,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,790.7269721218988,1017.8560425943117,595.2492007512908
2,DALYs (Disability-Adjusted Life Years),119,Trinidad and Tobago,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,197.78330554199155,271.18766311827363,138.83995185950394
2,DALYs (Disability-Adjusted Life Years),119,Trinidad and Tobago,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,497.1146689412122,642.7919851833075,377.8460560685393
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,498.51203892684606,655.7116186875292,320.6799901742505
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,193.45710453237882,238.37521470059255,147.08689953779097
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,343.1649982344763,441.01859711911465,247.0377480443241
2,DALYs (Disability-Adjusted Life Years),60,Lithuania,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,1898.8991499093145,2195.500209113254,1640.6384409964483
2,DALYs (Disability-Adjusted Life Years),60,Lithuania,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,339.8381050716012,395.8968397650623,286.60828201163156
2,DALYs (Disability-Adjusted Life Years),60,Lithuania,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,1096.5763047888572,1262.2387295254396,947.8660527618256
2,DALYs (Disability-Adjusted Life Years),351,Guam,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,1581.1526919351775,1879.5400579822401,1176.6585312636705
2,DALYs (Disability-Adjusted Life Years),351,Guam,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,390.04391720390146,463.9293982648449,322.06598796387885
2,DALYs (Disability-Adjusted Life Years),351,Guam,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,1012.6220085660633,1191.5278585977435,790.3800313527129
2,DALYs (Disability-Adjusted Life Years),393,Saint Kitts and Nevis,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,278.5608172471369,365.43825816844566,178.89885394164784
2,DALYs (Disability-Adjusted Life Years),393,Saint Kitts and Nevis,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,39.21873244092723,55.01572844421596,23.5889698527155
2,DALYs (Disability-Adjusted Life Years),393,Saint Kitts and Nevis,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,157.90888172874372,207.95917268422548,99.86988814793
2,DALYs (Disability-Adjusted Life Years),200,Benin,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,628.2641944347396,901.6631512041689,440.4965334922071
2,DALYs (Disability-Adjusted Life Years),200,Benin,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,182.97357262219168,249.0985907435992,128.47303286148758
2,DALYs (Disability-Adjusted Life Years),200,Benin,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,394.75276832043716,541.8430944873257,286.1444447549878
2,DALYs (Disability-Adjusted Life Years),53,Serbia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,741.4804065803307,933.2714290538488,580.846422226624
2,DALYs (Disability-Adjusted Life Years),53,Serbia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,212.83696174367637,263.6867728927969,170.06578340127348
2,DALYs (Disability-Adjusted Life Years),53,Serbia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,474.8168952683477,590.393388068148,376.0973977646897
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,190.55177653571306,229.2173726871283,157.51379700125725
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,48.6078022426071,60.251025076049864,39.288881923552054
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,125.41828226625543,148.47006329847093,105.80784173449284
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,696.6600568528092,971.36492258167,506.06757825905083
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,186.38210582397392,234.12629920061744,141.53939140004883
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,431.69909228757,576.9152982269107,318.2902595926534
2,DALYs (Disability-Adjusted Life Years),121,Bolivia (Plurinational State of),1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,431.5541954152156,587.4290519544173,260.44103610808446
2,DALYs (Disability-Adjusted Life Years),121,Bolivia (Plurinational State of),2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,202.23154796244674,274.0521795413454,137.12104201499554
2,DALYs (Disability-Adjusted Life Years),121,Bolivia (Plurinational State of),3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,315.31820096038865,420.70066284296774,210.3604127747159
2,DALYs (Disability-Adjusted Life Years),216,Senegal,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,660.457055981844,905.1494614681835,454.2843964897482
2,DALYs (Disability-Adjusted Life Years),216,Senegal,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,167.2561036412988,216.95264358934583,123.70972676615662
2,DALYs (Disability-Adjusted Life Years),216,Senegal,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,406.4175502079676,538.3885307524837,288.37947478599585
2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,347.15399192421575,455.70849287718767,270.5575660252892
2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,116.78719253165549,147.3315746561631,91.82327558788266
2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,229.45506304274252,290.3151343046841,182.96808249323416
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,672.7266594793263,858.4174795858876,500.6205052121051
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,153.57000110087046,204.90542607664042,112.15133802160886
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,404.7719952415741,516.189799801713,304.8010533731284
2,DALYs (Disability-Adjusted Life Years),130,Mexico,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,542.2667221605568,615.1437735562299,476.06065193466435
2,DALYs (Disability-Adjusted Life Years),130,Mexico,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,117.71135220171318,134.66668579906488,102.23464911206608
2,DALYs (Disability-Adjusted Life Years),130,Mexico,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,323.79518733987794,358.3453388190479,289.5672328411843
2,DALYs (Disability-Adjusted Life Years),71,Australia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,788.5589028508581,854.8064778353662,744.647228738113
2,DALYs (Disability-Adjusted Life Years),71,Australia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,253.80669837780692,274.22434632336245,237.34295931364576
2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,519.1330305057044,552.242277725222,494.49083073184505
2,DALYs (Disability-Adjusted Life Years),210,Liberia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,397.78532383257055,623.58856827777,233.93152406114933
2,DALYs (Disability-Adjusted Life Years),210,Liberia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,230.41256965170092,375.0300972995548,140.85942294378165
2,DALYs (Disability-Adjusted Life Years),210,Liberia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,314.38712535054515,467.02670705514316,200.84150389011162
2,DALYs (Disability-Adjusted Life Years),28,Solomon Islands,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,2399.313493949227,3357.2654654809903,1196.9957513197892
2,DALYs (Disability-Adjusted Life Years),28,Solomon Islands,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,214.44862082505927,279.63402283930725,156.29821299636393
2,DALYs (Disability-Adjusted Life Years),28,Solomon Islands,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,1309.7040850977119,1807.4167448858618,709.8485574383651
2,DALYs (Disability-Adjusted Life Years),195,Namibia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,1035.6099901634977,1555.3129381509432,698.8085925903299
2,DALYs (Disability-Adjusted Life Years),195,Namibia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,161.8538974760664,244.04018860301838,98.63886980477623
2,DALYs (Disability-Adjusted Life Years),195,Namibia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,574.2335546999916,851.7262331739224,385.2459640424171
2,DALYs (Disability-Adjusted Life Years),110,Dominica,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,368.35856099171036,464.56231318590085,264.95752230430554
2,DALYs (Disability-Adjusted Life Years),110,Dominica,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2018,67.32972214643586,87.0858872450732,50.713879092167524
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2018,220.8812369887988,274.7245883518388,165.75803430750454
2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),1,Male,27,Age-standardized,718,Self-harm,3,Rate,2018,378.11234936570725,443.25680500053465,288.4631500887478
